,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,1 Death every X ppl,1 Test every X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,GDP_GA,pop_65_above,hosp_beds,Exports_of_goods_services,Agriculture_forestry_fishing_value_added,GDP_per_capital,Gross_capital_formation,Total_debt_service,Risk_of_impoverishing_expenditure_for_surgical_care,Air_transport_registered_carrier_departures_worldwide,High_technology_exports,date,country,Total Cases
722,52.0,784.0,1.0,91853.0,110.0,1138.0,6.0,2962.0,25.0,1155699.0,36507.0,338.0,40379.0,27.0,2.0,0.03,6.50777478757239,3.09732217813116,46.2,35.8426561307871,17.6074862837021,2210.3559225886497,26.3385806292299,7.29087941832169,18.2,15617.0,1.13778737988711,2021-05-27,Ghana,93775
723,964.6,1270.0,18.2,72926.0,861.6,3786.0,385.0,2873.0,47.0,1644460.0,60591.0,348.0,21370.0,17.0,47.4,0.68,3.72071142252399,2.72364990775371,74.8,20.2146871485153,14.507663541522401,1507.44979812212,22.594231470815892,14.7042191791537,41.8,4724.0,2.8350555692690604,2021-05-27,Cameroon,77982
724,965.0,2899.0,18.0,57119.0,157.0,10093.0,1124.0,1765.0,73.0,462860.0,11654.0,566.0,13701.0,86.0,24.0,0.5,3.911603419423,2.61579421390507,60.3,24.793267429626304,25.7739707394105,507.103391875763,27.36298601684888,2.97396271923147,38.00000000000001,7334.0,4.95468911174707,2021-05-27,Afghanistan,70111
725,365.0,807.0,12.0,50053.0,383.0,3408.0,51.0,21015.0,312.0,428907.0,166088.0,48.0,3200.0,6.0,141.0,5.0,-0.606085760066293,3.60805442307769,42.4,35.82148264667121,7.06957453139642,5037.34262919263,14.6333077002704,36.7607593344111,21.5,1806.0,0.23688364113664,2021-05-27,Namibia,54268
726,739.2,831.0,12.4,50494.0,676.4,2446.0,1.0,22457.0,347.0,1143453.0,477550.0,45.0,2881.0,2.0,309.4,5.040000000000001,3.02591005447894,4.36589534127101,41.6,33.7905759285941,1.94698290352683,7970.79696800641,33.2571172666349,3.06191263149955,16.0,6361.0,0.385021903024053,2021-05-27,Botswana,53771
727,108.0,936.0,1.0,24703.0,175.0,22649.0,14.0,16243.0,315.0,374276.0,125897.0,62.0,3176.0,8.0,36.0,0.3,0.8922916538222271,8.922391673243949,13.9,38.0360807474106,7.019602138518491,5369.4983713849,24.2690954889352,36.7607593344111,10.6,593922.7166256711,3.0647808194813995,2021-05-27,Jamaica,48288
728,49.0,301.0,1.8,46591.0,47.0,303.0,14.2,1750.0,11.0,639197.0,23704.0,571.0,89588.0,42.0,2.0,0.064,6.728310547810684,3.74435380036428,33.9,15.66982872101966,20.029151166473845,1132.5858140061525,34.443749167714024,17.25071668082418,37.519999999999996,245387.0,3.0597621386328244,2021-05-27,Ivory Coast,47195
729,48.0,1138.0,2.0,39932.0,29.0,226.0,4.0,2409.0,66.0,514043.0,29990.0,415.0,15062.0,33.0,3.0,0.1,4.40240683638351,3.09847644542059,45.3,24.3102656999259,14.986481139613499,1430.1482590016199,31.9335540377641,7.673959650037787,28.8,5980.0,0.9353411441203828,2021-05-27,Senegal,41296
730,64.0,1592.0,2.6,36563.0,22.0,763.0,1.0,2584.0,106.0,469122.0,31154.0,387.0,9459.0,32.0,4.0,0.154,-8.09999999999999,2.9806080625078,54.6,20.192987921320377,21.286056694252775,1156.1548636013902,24.508145787814396,2.97396271923147,40.480000000000004,11921.2,4.95468911174707,2021-05-27,Zimbabwe,38918
731,50.2,2600.0,8.0,27949.0,93.6,4740.0,9.8,788.0,58.0,232965.0,5203.0,1269.0,17220.0,192.0,1.1600000000000001,0.176,-1.32642451017379,3.62731732647738,58.4,8.479523775720281,21.7655449536899,753.282174142999,14.349922159518002,3.75375799985315,46.1,3116.0,7.255989391583951,2021-05-27,Sudan,35289
732,337.0,749.0,4.0,27577.0,48.0,5618.0,19.0,1005.0,22.0,569993.0,16872.0,995.0,45106.0,59.0,10.0,0.1,-0.624644317706895,2.19934175001363,74.7,39.3438256954007,6.66070380425936,2809.6260883912896,19.785653095065697,27.359897827319397,36.6,13647.0,1.06257050637448,2021-05-27,Angola,33944
733,183.0,261.0,2.0,28163.0,249.0,1698.0,23.0,53651.0,465.0,160181.0,285301.0,19.0,2151.0,4.0,326.0,4.0,5.66775246034304,4.698373444134309,14.9,50.6492920155385,4.63290603790788,3603.775240584621,35.4187615724755,5.911873926381482,12.6,10205.0,2.638052182506704,2021-05-27,Cabo Verde,30122
734,599.0,196.0,2.0,20900.0,502.0,7141.0,24.0,1668.0,12.0,1133685.0,66971.0,599.0,86367.0,15.0,35.0,0.1,7.054106932333242,4.717769196232902,26.6,61.091296522810296,20.7118706884342,1643.12138876475,24.2334887288228,6.941531906923139,40.1,14850.0,1.19402149535541,2021-05-27,Cambodia,28237
735,35.0,352.0,1.0,25542.0,89.0,984.0,3.0,2030.0,27.0,1431829.0,108135.0,493.0,37617.0,9.0,3.0,0.08,9.46068248236998,3.02825306190331,34.3,21.808766466325306,23.543656696549,820.1492885585941,23.189981757999806,7.4915096366946194,57.2,19419.0,10.5516007481183,2021-05-27,Rwanda,26878
736,1185.0,189.0,8.0,22796.0,1169.6,1916.0,35.0,27634.0,210.0,102720.0,113995.0,36.0,4768.0,9.0,1314.6,9.0,1.328247415128134,6.428558724862917,24.580000000000002,49.5632563605756,8.66499380618111,6139.942626305636,40.7045071943589,5.149214020877589,34.0,3012.0,12.5217991222859,2021-05-27,Réunion,24901
737,45.0,1758.0,4.0,21588.0,5.0,1064.0,23.0,1365.0,98.0,103566.0,5791.0,733.0,10172.0,173.0,3.0,0.2,0.864683536234422,5.936875909802273,41.7,24.683300535586977,23.25300401553978,7576.667659365956,19.68434306633742,8.10900991036701,26.560000000000002,110738.8,8.513165843029613,2021-05-27,Syria,24410
738,113.0,150.0,1.4,21791.0,319.0,2424.0,17.0,10719.0,66.0,805089.0,354195.0,93.0,15153.0,3.0,50.0,0.4800000000000001,3.94494620364154,3.5447272573287303,42.5,50.673181937439395,5.55441626649173,7767.016979429541,22.2269993201122,9.038457804277552,7.0,593922.7166256711,2.638052182506704,2021-05-27,Gabon,24365
739,154.0,116.0,1.4,9995.0,4.0,13652.0,32.0,77747.0,380.0,253700.0,830048.0,13.0,2635.0,1.0,504.0,4.4,2.4140823955760733,7.4501942859848125,45.161179859970446,36.4393081218852,18.479945679947743,14035.596310300922,21.25884546533238,8.10900991036701,31.439999999999998,603902.5166256712,3.3881505141366177,2021-05-27,French Guiana,23763
740,633.0,458.0,18.0,12970.0,345.0,9192.0,22.0,16116.0,326.0,178294.0,127027.0,62.0,3065.0,8.0,451.0,13.0,-1.24642733552926,11.118208022664199,17.5,19.255781288986697,1.15941163336651,16637.1629387697,17.473776085963102,8.10900991036701,33.36,35175.0,2.638052182506704,2021-05-27,Trinidad and Tobago,22620
741,7.0,171.0,1.4,2964.0,8.8,17041.0,6.0,72383.0,613.0,176919.0,634712.0,14.0,1630.0,2.0,24.4,1.8599999999999999,1.8643638136932033,13.021991526324197,23.341179859970445,45.222529578577564,14.8674953560159,14949.800875801015,19.537602362673177,5.565673267443939,24.139999999999997,240655.51662567118,13.725483863449227,2021-05-27,Mayotte,20176
742,4.0,142.0,3.8,18705.0,5.0,12.0,1.0,66786.0,503.0,26355.0,93332.0,15.0,1989.0,11.0,14.0,6.8,1.4410329666048975,8.68067615033997,19.621179859970443,44.36265156757512,5.319843452028868,11876.239774880149,30.020509812575984,26.921186874035538,13.918071789593531,756904.8332513432,11.738122105659766,2021-05-27,French Polynesia,18859
743,5.0,672.0,1.0,17855.0,1.0,60.0,8.0,15872.0,574.0,208021.0,177640.0,63.0,1743.0,6.0,4.0,0.9,2.2439195245284904,4.01478926602388,49.4,45.8951959242599,8.45458513203926,3894.6696302985797,13.471658084168999,2.725256439686,33.36,2270.0,0.274638734677267,2021-05-27,Eswatini,18587
744,70.0,380.0,4.0,14376.0,153.0,1968.0,24.0,21170.0,481.0,151268.0,191481.0,47.0,2079.0,5.0,89.0,5.0,5.35283078679163,6.711584304888049,29.3,19.255781288986697,17.5952962348857,6609.51043084801,17.473776085963102,7.41420288945271,33.36,1578.0,2.638052182506704,2021-05-27,Guyana,16724
745,82.8,221.0,1.2,2250.0,3.2,14059.0,29.0,41306.0,552.0,201479.0,503463.0,24.0,1811.0,2.0,220.6,1.4599999999999997,1.8110180417043842,12.595995122764299,44.301179859970446,51.70704516846322,19.148960035341286,28069.344871714293,20.02449168244004,5.149214020877589,26.560000000000002,328239.31662567117,6.655900868753423,2021-05-27,Guadeloupe,16530
746,132.0,162.0,2.4,14555.0,212.0,830.0,5.0,1708.0,18.0,112995.0,12417.0,585.0,56172.0,81.0,15.0,0.34,5.8597941969295295,3.50942541848557,44.8,28.725328145761495,39.1132362971578,2829.1670852537604,22.8155730461253,20.1105898361555,19.2,54328.0,1.06257050637448,2021-05-27,Papua New Guinea,15547
747,293.0,282.0,7.0,11333.0,111.0,2690.0,35.0,24189.0,477.0,61479.0,103957.0,41.0,2097.0,10.0,495.0,12.0,1.09846777827852,7.015129727609861,18.0,49.5632563605756,8.66499380618111,7261.165609538241,40.7045071943589,24.72117928812855,30.96,2668.0,12.5217991222859,2021-05-27,Suriname,14305
748,3.0,516.0,2.0,9559.0,36.0,4187.0,66.0,686.0,25.0,293844.0,14144.0,1457.0,40262.0,71.0,0.1,0.1,4.7658605206915,2.49512781824385,94.0,24.9819872377409,37.3288610751519,879.122775162059,21.388024489138104,19.9481934683247,53.1,558848.3166256712,1.06257050637448,2021-05-27,Mali,14262
749,23.2,90.0,1.6,13218.0,13.8,0.0,5.0,1368.0,9.0,131046.0,37933.8,731.0,108117.0,41.0,2.2,0.316,7.3999996381363085,3.0859612115329,33.8,14.9799392742745,20.867073358800106,890.544402355733,35.3886623401905,19.3046391320654,40.1,4283.0,1.0026182236865522,2021-05-27,Tajikistan,13308
750,2.0,324.0,1.0,12378.0,2.0,89.0,2.0,31650.0,802.0,132451.0,327738.0,32.0,1247.0,3.0,5.0,2.0,1.76082496025742,4.86738926048986,12.3,51.019247880254795,8.9679707256406,5078.8099444177205,17.766480602606197,9.143420495806133,22.5,141329.0,2.638052182506704,2021-05-27,Belize,12791
751,52.0,95.0,1.2,98.0,3.2,11767.0,9.0,31893.0,253.0,178549.0,476129.0,31.0,3947.0,2.0,133.0,1.0799999999999996,1.811018041704384,12.595995122764299,44.301179859970446,51.70704516846322,19.148960035341286,28069.344871714296,20.024491682440043,5.149214020877589,26.560000000000002,490115.5166256712,6.655900868753423,2021-05-27,Martinique,11960
752,2.8,210.0,1.0,11565.0,2.4,62.0,1.0,1567.0,28.0,16710131.0,2212675.0,638.0,35962.0,0.0,0.34,0.1,-1.7951860331307004,4.894798735016171,21.6,45.040638728289096,17.011715720557298,1657.9817959030158,17.6593528925917,17.65654159457574,37.980000000000004,593981.5166256712,2.301254283416374,2021-05-27,Hong Kong,11837
753,62.0,229.0,3.0,10503.0,80.4,952.0,8.0,29457.0,577.0,96400.0,243040.0,34.0,1732.0,4.0,156.0,8.0,3.2085895939830578,7.506239315022102,53.701179859970445,31.07100990318324,23.045335076927877,7666.191001746262,20.621218837559418,7.627379585104147,41.0,476595.7166256712,2.886986946321919,2021-05-27,Bahamas,11684
754,145.6,153.0,1.4,8208.0,502.4,3297.0,4.0,2067.0,27.0,141948.0,25167.0,484.0,36865.0,40.0,22.6,0.18,-3.6742590605593906,5.457992373999732,16.6,45.040638728289096,15.427873738643303,1926.69969398276,17.6593528925917,19.9481934683247,30.8,693486.3166256712,1.06257050637448,2021-05-27,Congo,11658
755,1.0,326.0,2.0,6434.0,3.8,4065.0,3.0,5017.0,151.0,92720.0,42973.0,199.0,6618.0,23.0,0.5,0.9400000000000001,-0.3814319815225671,4.925825825260629,86.4,45.48801547223911,4.7312011112533,1113.37214033581,29.2631024853173,4.580011642818,38.5,436965.31662567117,2.638052182506704,2021-05-27,Lesotho,10825
756,34.2,115.0,1.4,10514.0,28.0,59.0,6.0,945.0,10.0,164472.0,14539.0,1058.0,98368.0,69.0,3.618,0.13599999999999998,7.106288131492829,3.3768051365955096,96.2,19.98352119762734,20.433560451163622,1048.3240428529002,37.036186802856804,18.257702969649063,38.059999999999995,4539.6,10.097205588415935,2021-05-27,South Sudan,10688
757,29.4,113.0,1.8,8146.0,198.0,217.0,7.0,5868.0,78.0,123169.0,85277.0,170.0,12782.0,12.0,21.4,0.68,-5.97893690507988,2.4245088076130603,81.8,52.8069254101439,2.43041755808522,8419.933336125301,7.71067060495688,8.10900991036701,33.36,8114.0,2.638052182506704,2021-05-27,Equatorial Guinea,8476
758,29.6,101.0,1.0,7893.0,13.8,64.0,5.0,649.0,8.0,604310.0,48700.0,1540.0,122859.0,21.0,2.2,0.08,6.86568733550151,3.264884925207721,90.3,29.630527193547806,26.8758016258337,1219.51547853535,25.629800579060397,17.67455672458924,47.0,286973.2,1.2499865792250302,2021-05-27,Benin,8058
759,344.0,78.0,19.0,1133.0,29.4,6268.0,5.0,314.0,3.0,610865.0,25607.0,3190.0,305844.0,39.0,14.0,0.8,4.227852430900347,8.062967540563495,29.921179859970444,31.26147198473444,12.341815711105093,9202.52361089317,22.098519215339962,7.677554090412494,31.88086296769456,472826.9166256712,4.734829070311564,2021-05-27,Taiwan,7479
760,154.0,186.0,1.0,4225.0,16.0,2913.0,2.0,1094.0,28.0,122137.0,23591.0,914.0,35999.0,42.4,22.8,0.1,-3.67425906055939,5.457992373999732,16.6,45.040638728289096,15.427873738643301,1926.69969398276,17.6593528925917,19.9481934683247,30.8,414543.8,1.06257050637448,2021-05-27,Nicaragua,7324
761,27.0,1316.0,1.0,3375.0,36.0,2032.0,23.0,221.0,43.0,62990.0,2071.0,4524.0,23114.0,483.0,0.9,0.03,1.5974961351187802,10.389801749665128,23.401179859970444,38.81612192903236,9.377408707733135,8857.423298408294,24.70246211480046,16.82908783201864,18.64086296769456,596090.5166256712,4.385314358279163,2021-05-27,Yemen,6723
762,163.0,15.0,1.6,3915.0,198.0,2692.0,2.0,4938.0,11.0,92122.0,68692.0,203.0,89406.0,15.0,122.0,0.56,18.723524803760107,4.286535113937701,44.2,28.152073449314198,14.185364381003499,1560.50861482306,25.6217463791641,0.547126724480068,51.9,558081.7166256711,4.004950240758377,2021-05-27,Timor-Leste,6622
763,6.6,178.0,1.2,5767.0,11.2,45.0,3.0,2418.0,72.0,76379.0,30827.0,414.0,13920.0,32.0,2.56,0.5,2.721271544769862,7.1424468901656315,41.6,28.4153880736982,22.4128809826049,6346.958445638911,27.41974581015496,30.736333739802273,27.26,474095.5166256712,6.9964007451357615,2021-05-27,Gambia,5990
764,33.0,77.0,2.4,4772.0,19.0,186.0,1.0,27307.0,418.0,45904.0,248955.0,37.0,2395.0,4.0,179.0,13.0,2.787136979294118,7.473115723243599,58.42117985997044,33.98288602044022,23.608374479031795,7661.660218627131,25.47941977444042,10.061753981171893,37.12,476595.7166256712,3.4201107174262573,2021-05-27,Saint Lucia,5035
765,1.0,94.0,1.0,4192.0,2.4,7.0,7.0,127457.0,2791.0,253503.0,7526364.0,8.0,358.0,0.0,30.0,0.1,1.6057148183113301,7.5300405353798965,40.50117985997044,29.134224485770396,20.76337199477116,9926.112206943077,20.718364606963082,8.10900991036701,26.619999999999997,311290.7166256712,3.420110717426258,2021-05-27,Gibraltar,4293
766,7.0,86.0,1.0,3956.0,3.6,23.0,12.0,23187.0,491.0,454413.0,2592025.0,43.0,2039.0,0.0,36.4,0.1,2.725811494963764,17.6014025391997,56.16117985997043,28.342534955837976,25.017344760516078,7834.9741120035305,22.11258707977014,5.149214020877589,31.439999999999998,472645.5166256712,3.813981136459314,2021-05-27,Channel Islands,4065
767,12.0,14.0,1.6,3812.0,1.0,196.0,2.0,1120.0,4.0,23693.0,6598.0,893.0,256482.0,152.0,3.0,0.48,5.80238819601201,6.504427404281097,40.5,37.216823078055214,20.1507795384825,3322.495493449802,15.106519952277901,6.993342512694513,17.4,1111.0,3.80574229484397,2021-05-27,Eritrea,4022
768,3.0,47.0,1.0,3922.0,4.0,40.0,6.4,13935.0,163.0,168904.0,587096.0,72.0,6121.0,2.0,10.0,0.1,-0.0961355529131964,16.2309903318526,12.7,42.0081205605682,17.234631697885174,18148.4978451054,15.691415818775196,8.10900991036701,26.619999999999997,510754.9166256712,13.6919133752861,2021-05-27,Barbados,4009
769,2.6,146.0,2.0,3716.0,3.4,17.0,1.4,4377.0,165.0,76903.4,81555.6,228.0,6070.0,19.4,2.8,3.1,1.98610950487452,3.05540342654598,62.9,12.8095669291611,33.071575223073204,1370.14012347374,25.727728421308683,5.149214020877589,34.0,4258.2,3.03192260153976,2021-05-27,Comoros,3879
770,4.0,68.0,1.0,3511.0,5.0,181.0,9.0,1871.0,34.0,67831.0,33749.0,535.0,29557.0,30.0,2.0,0.18,4.499999991513159,2.86326045513561,78.5,20.287949662122106,30.3965794546532,749.453747028806,20.3174058091286,18.18940019359668,63.8,558242.5166256712,2.8290212868057654,2021-05-27,Guinea-Bissau,3760
771,2.6,58.0,1.0,2929.0,4.0,19.0,3.0,78636.0,1517.0,45301.0,1185052.0,13.0,659.0,1.0,68.0,0.1,2.7702754494204997,7.446043157028757,67.02117985997045,28.624806928254618,22.784288901957638,8006.917817681043,21.33836110037418,8.498415654757121,29.24,323930.5166256712,3.110206431492128,2021-05-27,Liechtenstein,3006
772,7.0,28.0,1.0,2307.0,12.0,76.0,2.0,55661.0,646.0,28642.0,661234.0,18.0,1547.0,2.0,162.0,13.839999999999998,2.29951310372154,10.605360530138453,44.92117985997044,32.50733090147994,16.582966413863435,22709.074848664004,21.785471772298486,14.150145137545692,24.119999999999997,330501.31662567117,7.585423262977811,2021-05-27,Sint Maarten,2411
773,4.8,17.0,1.0,2380.0,2.8,14.0,2.0,61521.0,434.0,83422.0,2128655.0,16.0,2305.0,0.0,10.4,0.1,2.7258114949637635,7.508507174699551,56.161179859970446,28.342534955837976,25.017344760516075,7834.9741120035305,19.7870534810252,5.149214020877589,31.439999999999998,594104.1166256712,3.813981136459314,2021-05-27,Turks and Caicos,2411
774,5.0,86.0,3.8,2033.0,10.0,60.0,2.0,422.0,17.0,105511.0,20429.0,2370.0,60055.0,49.0,1.0,0.72,-2.27824512534819,3.28569397416521,84.6,28.725328145761495,39.1132362971578,621.892953622715,22.8155730461253,6.9742370616938,18.6,472316.31662567117,2.8290212868057654,2021-05-27,Liberia,2179
775,8.0,12.0,1.0,1831.0,5.0,171.0,2.0,18102.0,108.0,48665.0,437403.0,55.0,9272.0,2.0,72.0,0.1,1.953606594205868,8.033845275877615,43.866688916143566,36.820539617566716,14.573281286396437,10493.735268530856,22.751372932585383,8.10900991036701,25.281097837564023,563900.3166256712,4.977887468608645,2021-05-27,St. Vincent Grenadines,2014
776,32.6,12.0,1.0,1399.0,9.4,504.0,7.0,48776.0,306.0,27588.0,702682.0,21.0,3272.0,1.0,812.0,13.839999999999998,2.2995131037215395,10.605360530138455,44.921179859970444,32.50733090147994,16.582966413863435,22709.074848664004,21.785471772298482,11.190349248056268,24.119999999999997,603660.5166256712,7.585423262977811,2021-05-27,Saint Martin,1915
777,10.0,3.0,1.0,1355.0,74.0,547.0,3.4,258.0,0.4,239985.0,32559.0,3869.0,2456960.0,31.0,1.0,0.1,3.078187785088052,8.398930825961093,28.347808516310785,36.4100205008523,10.848045854556535,9241.669307529959,22.128765851873144,7.677554090412494,28.441725935389123,485382.5166256712,8.25197030476475,2021-05-27,Laos,1905
778,2.0,17.0,2.2,1579.0,4.0,16.0,1.0,60961.0,643.0,8550.0,323337.0,16.0,1555.0,3.0,76.0,17.4,2.9365396362508482,8.560193810432763,46.561179859970444,33.928265080282316,18.836102173637045,10706.540985623604,24.339733846615,8.10900991036701,26.619999999999997,386146.7166256712,3.4201107174262573,2021-05-27,Caribbean Netherlands,1612
779,1.0,29.0,1.0,1561.0,2.8,2.0,1.0,18633.0,339.0,44761.0,523888.0,54.0,2946.0,2.0,12.0,0.1,2.7776736576972363,7.620844933767815,43.28117985997044,27.703397399733298,20.763371994771155,8295.300694145348,22.112587079770144,11.101285073422593,24.3,483299.11662567116,3.420110717426258,2021-05-27,Isle of Man,1592
780,12.0,1.0,1.2,1241.0,55.0,261.0,39.6,1929.0,1.0,798573.0,1024748.0,518.0,779287.0,1.0,15.0,0.12,5.46452256035737,6.092974372683768,28.5,34.0075966646594,15.8160219288359,3316.16702210577,37.9549229247793,7.51326635700829,8.2,5067.0,2.27903522229646,2021-05-27,Bhutan,1503
781,12.0,17.0,1.4,1181.0,5.4,158.0,53.0,1065.0,13.0,358675.0,281605.0,939.0,74922.0,4.0,9.0,0.2800000000000001,3.01476291122817,11.99872722633,16.0,38.521252405809705,2.8978090323979,11097.586933230901,19.7983836170132,14.536214202615245,1.9,14937.0,2.14374244829843,2021-05-27,Mauritius,1356
782,5.0,1.0,1.0,462.0,4.0,542.0,12.0,101474.0,101.0,26385.0,2664075.0,10.0,9904.0,0.0,5.6,0.1,3.5522947265013705,7.960425733308601,49.04117985997045,31.457205572573958,20.167094465321792,8258.014256088323,21.535544595479358,6.063206586977306,28.360000000000003,657824.5166256712,15.656912899257122,2021-05-27,St. Barth,1005
783,6.0,1.0,1.0,669.0,4.0,37.0,7.0,14419.0,20.0,273955.0,5587383.0,69.0,49031.0,0.0,122.0,0.1,-1.393284419974112,8.971593903852147,19.121179859970443,47.042040479210094,10.177151104113214,8337.431044094756,20.718364606963082,19.9481934683247,24.7,594104.1166256712,2.23849946032709,2021-05-27,Faeroe Islands,707
784,5.0,7.0,1.0,438.0,4.0,0.0,3.6,40235.0,633.0,19209.0,1736799.0,25.0,1580.0,1.0,5.6,0.1,2.4835512722649886,7.202059112841707,44.881179859970445,36.2500751451583,18.449037939174694,19978.5409142877,24.7712430248208,5.149214020877589,31.439999999999998,635139.3166256712,3.208097387289244,2021-05-27,Wallis and Futuna,445
785,184.4,1.0,1.0,209.0,4.0,38.0,2.0,8154.0,33.0,39777.0,1307895.0,123.0,30413.0,1.0,27.2,0.1,0.16705759173602203,11.6380085868022,17.201179859970445,46.118269583166196,7.916696374967222,10530.053027528043,21.93227368641364,19.9481934683247,18.64,605412.5166256712,4.240498407900654,2021-05-27,British Virgin Islands,248
786,1.0,3.0,1.8,228.0,1.2,10.0,2.0,546.0,7.0,126634.0,286978.0,1831.0,147089.0,3.0,2.0,0.9,3.3286483098271966,10.492245262419145,24.72117985997044,33.76770071411748,9.010773112813094,10687.431494917862,27.60971125369924,13.480240152294304,22.660862967694563,669755.1166256712,14.768481004280508,2021-05-27,Brunei ,241
787,4.0,2.0,1.0,182.0,6.0,6.0,1.0,2606.0,164.2,16662.0,230942.0,384.0,6081.6,4.0,55.0,0.1,3.4593336494116604,4.150300866255822,34.7,38.2531003454855,11.8328778425205,8001.99709513435,25.797131360863638,8.10900991036701,33.36,561108.9166256712,2.638052182506704,2021-05-27,Dominica,188
788,19.2,1.0,1.4,160.0,8.6,0.0,2.4,1425.0,9.0,28684.0,253852.0,702.0,112995.0,4.0,4.6,0.13999999999999999,1.9815541219567496,9.677419354838714,16.5,52.1892264559938,4.894536182390191,10815.9113560803,30.13562198474754,15.625582835396992,30.08086296769456,474140.7166256712,6.063207717736825,2021-05-27,Grenada,161
789,2.0,2.0,1.0,58.0,3.6,70.0,34.0,444.0,28.0,33057.0,114789.0,2250.0,35671.0,9.0,7.0,0.1,1.3563395939484864,9.42670203359859,20.861179859970445,65.33424914272172,7.37013413862734,17504.861325782327,24.31692225747206,18.18940019359668,24.50086296769456,594567.3166256712,4.004950240758377,2021-05-27,New Caledonia,128
790,5.2,2.0,1.0,109.0,3.4,0.0,1.0,7207.0,164.0,22201.0,1467932.0,139.0,6083.8,1.0,5.8,0.1,2.047885984883512,7.510991692939536,40.28117985997044,27.703397399733298,16.607019348127796,8126.983217428233,23.04389820570802,6.439164889726692,27.26,593804.3166256712,6.613649403927601,2021-05-27,Anguilla,109
791,4.0,2.0,1.0,45.0,3.6,23.0,1.0,1270.0,165.0,16036.0,299520.0,787.0,6069.4,3.0,75.0,0.1,2.410694895025142,8.117740824079915,42.36117985997045,28.650500335884136,17.510133984941376,8121.335728388331,23.043898205708018,6.350216635638992,26.420862967694564,647685.1166256712,5.186561497857545,2021-05-27,Saint Kitts and Nevis,68
792,5.0,2.0,1.0,63.0,3.2,0.0,2.0,17642.0,164.0,7258.0,2032484.0,57.0,6083.8,0.0,5.6,0.1,2.486196185588032,7.5386551391548196,43.381179859970445,30.00353715388626,17.146353178079217,8015.496928894921,22.641893710059684,5.149214020877589,26.22,594906.7166256711,3.3946648449754386,2021-05-27,Falkland Islands,63
793,1.0,2.0,1.0,49.0,3.6,2.0,2.0,78.0,28.0,4483.0,6820.0,12889.0,36112.8,147.0,2.0,0.1,4.272575042177673,11.221520899511866,22.94117985997044,38.27037836270502,10.17149644255528,10292.966889357445,24.53283774621214,15.671080620595186,18.760862967694557,195472.91662567118,4.004950240758377,2021-05-27,Macao,51
794,65.0,2.0,1.0,33.0,3.6,3.0,1.4,633.0,28.0,24663.0,433757.0,1579.0,36112.6,2.0,13.6,0.1,0.1465474688515779,9.078776403061415,23.841179859970442,41.54292905553534,10.452653391169415,8343.959556591939,23.04389820570802,18.18940019359668,24.50086296769456,597451.5166256712,4.004950240758377,2021-05-27,Greenland,36
795,2.6,2.0,1.0,25.0,3.6,0.0,7.0,4334.0,165.0,5736.0,994452.0,231.0,6069.0,1.0,2.8,0.1,1.8747583154584682,9.39758574653398,34.82117985997044,60.31993761572968,14.155533854744348,20857.608866794297,24.443814544077362,5.149214020877589,27.26,636713.5166256712,13.633238202308982,2021-05-27,Saint Pierre Miquelon,25
796,2.6,1.0,1.0,19.0,3.6,0.0,1.0,4004.0,200.0,1408.0,281882.0,250.0,4995.0,4.0,2.8,0.1,2.002936719286234,7.5300405353798965,46.90117985997044,27.703397399733298,20.76337199477116,8003.495301789345,25.267220168930482,5.149214020877589,27.26,472826.9166256712,3.813981136459314,2021-05-27,Montserrat,20
797,1.0,2.0,1.2,20.0,8.4,0.0,10.4,28.0,28.0,4500.0,6410.0,35102.0,36112.2,156.0,2.0,0.12000000000000002,1.2040499863176295,3.63080993038459,19.7,37.4551971326165,13.778068901683062,2344.23163406448,12.6071372915693,2.55397449727688,18.9,11094.0,3.80574229484397,2021-05-27,Solomon Islands,20
798,1.0,1.0,8.8,8.0,1.4,1.0,1.0,16.0,2.0,4500.0,6393.6,61056.0,610555.0,156.0,2.0,0.384,2.880389564467846,11.707296883060474,15.581179859970444,51.85133322170934,5.223371719771043,14099.197543578563,20.305926189109442,9.05976968610415,5.96,194324.7166256712,4.22667015643568,2021-05-27,Western Sahara,10
799,2.2,2.0,1.0,7.0,1.4,0.0,1.0,16.0,2.0,23000.0,73312.2,61095.8,610771.8,14.0,70.0,21.8,4.867749626705189,7.286993497760591,27.921179859970444,49.106457184679144,13.002248212465233,10156.517285153765,29.062503580741378,3.860354924693516,12.0,155493.31662567117,3.294034145667466,2021-05-27,217,9
800,9.2,1.0,1.6,3.0,5.2,0.0,2.0,13.0,3.0,23000.0,73340.0,78402.0,313606.0,14.0,11.6,0.48,3.26458973233873,3.616088995004701,25.9,41.2881768783961,9.75444952942173,3102.34678986227,30.973393292111698,4.81188508110054,15.0,13866.0,2.27903522229646,2021-05-27,Vanuatu,4
801,13.2,2.0,3.2,3.0,4.2,0.0,6.4,15.0,2.0,23000.0,73352.4,66536.0,612108.0,14.0,10.9,0.16599999999999998,3.5806255581870894,4.93310400462716,15.0,37.712580411089895,9.75444952942173,4324.10177421565,27.300142092003217,9.05976968610415,15.0,6220.0,2.27903522229646,2021-05-27,Samoa,3
